goodreads_book_id,tag_id,tag_name
4339,16651,journalism
7745,16651,journalism
7748,16651,journalism
10882,16651,journalism
96123,16651,journalism
168642,16651,journalism
12391521,16651,journalism
7445,19749,memoirs-biographies
9418327,19749,memoirs-biographies
1,25152,read-in-2016
3,25152,read-in-2016
5,25152,read-in-2016
6,25152,read-in-2016
11,25152,read-in-2016
34,25152,read-in-2016
865,25152,read-in-2016
890,25152,read-in-2016
1617,25152,read-in-2016
1618,25152,read-in-2016
1885,25152,read-in-2016
2156,25152,read-in-2016
2165,25152,read-in-2016
2657,25152,read-in-2016
4381,25152,read-in-2016
4407,25152,read-in-2016
4671,25152,read-in-2016
4981,25152,read-in-2016
5107,25152,read-in-2016
5129,25152,read-in-2016
5297,25152,read-in-2016
5326,25152,read-in-2016
5364,25152,read-in-2016
5470,25152,read-in-2016
6185,25152,read-in-2016
6319,25152,read-in-2016
6334,25152,read-in-2016
6514,25152,read-in-2016
7604,25152,read-in-2016
7613,25152,read-in-2016
7624,25152,read-in-2016
8852,25152,read-in-2016
10210,25152,read-in-2016
10572,25152,read-in-2016
10964,25152,read-in-2016
10987,25152,read-in-2016
11486,25152,read-in-2016
13023,25152,read-in-2016
13496,25152,read-in-2016
13497,25152,read-in-2016
14497,25152,read-in-2016
15881,25152,read-in-2016
16299,25152,read-in-2016
16793,25152,read-in-2016
17061,25152,read-in-2016
18490,25152,read-in-2016
19063,25152,read-in-2016
21996,25152,read-in-2016
22628,25152,read-in-2016
28186,25152,read-in-2016
28187,25152,read-in-2016
29044,25152,read-in-2016
34268,25152,read-in-2016
38447,25152,read-in-2016
39988,25152,read-in-2016
41899,25152,read-in-2016
49552,25152,read-in-2016
49750,25152,read-in-2016
50398,25152,read-in-2016
51496,25152,read-in-2016
60510,25152,read-in-2016
62291,25152,read-in-2016
66559,25152,read-in-2016
68428,25152,read-in-2016
68429,25152,read-in-2016
77203,25152,read-in-2016
78411,25152,read-in-2016
78418,25152,read-in-2016
89724,25152,read-in-2016
99561,25152,read-in-2016
100915,25152,read-in-2016
111450,25152,read-in-2016
136251,25152,read-in-2016
157993,25152,read-in-2016
186074,25152,read-in-2016
216363,25152,read-in-2016
256683,25152,read-in-2016
485894,25152,read-in-2016
561456,25152,read-in-2016
693208,25152,read-in-2016
1215032,25152,read-in-2016
1217100,25152,read-in-2016
1582996,25152,read-in-2016
2120932,25152,read-in-2016
2213661,25152,read-in-2016
2767793,25152,read-in-2016
3777732,25152,read-in-2016
3950967,25152,read-in-2016
4374400,25152,read-in-2016
4502507,25152,read-in-2016
4954833,25152,read-in-2016
5886881,25152,read-in-2016
6101718,25152,read-in-2016
6186357,25152,read-in-2016
6442769,25152,read-in-2016
6469165,25152,read-in-2016
6567017,25152,read-in-2016
6604794,25152,read-in-2016
6618272,25152,read-in-2016
6752378,25152,read-in-2016
6936382,25152,read-in-2016
7171637,25152,read-in-2016
7631105,25152,read-in-2016
7664334,25152,read-in-2016
7736182,25152,read-in-2016
7824322,25152,read-in-2016
7864437,25152,read-in-2016
7896527,25152,read-in-2016
7937843,25152,read-in-2016
8442457,25152,read-in-2016
8490112,25152,read-in-2016
8621462,25152,read-in-2016
8755776,25152,read-in-2016
8755785,25152,read-in-2016
8909152,25152,read-in-2016
9275658,25152,read-in-2016
9305362,25152,read-in-2016
9361589,25152,read-in-2016
9418327,25152,read-in-2016
9460487,25152,read-in-2016
9520360,25152,read-in-2016
9627755,25152,read-in-2016
9961796,25152,read-in-2016
9969571,25152,read-in-2016
10025305,25152,read-in-2016
10194157,25152,read-in-2016
10335308,25152,read-in-2016
10429045,25152,read-in-2016
10507293,25152,read-in-2016
10644930,25152,read-in-2016
11235712,25152,read-in-2016
11250317,25152,read-in-2016
11387515,25152,read-in-2016
11408650,25152,read-in-2016
11500217,25152,read-in-2016
12127750,25152,read-in-2016
12262741,25152,read-in-2016
12578077,25152,read-in-2016
12700353,25152,read-in-2016
12954620,25152,read-in-2016
13104080,25152,read-in-2016
13158800,25152,read-in-2016
13188676,25152,read-in-2016
13206828,25152,read-in-2016
13206900,25152,read-in-2016
13262783,25152,read-in-2016
13414446,25152,read-in-2016
13526165,25152,read-in-2016
13538873,25152,read-in-2016
13586707,25152,read-in-2016
13618440,25152,read-in-2016
13638125,25152,read-in-2016
14061955,25152,read-in-2016
14061957,25152,read-in-2016
15451058,25152,read-in-2016
15704307,25152,read-in-2016
15704486,25152,read-in-2016
15717943,25152,read-in-2016
15724396,25152,read-in-2016
15745753,25152,read-in-2016
15783514,25152,read-in-2016
15790842,25152,read-in-2016
15796700,25152,read-in-2016
15818107,25152,read-in-2016
15839976,25152,read-in-2016
15839984,25152,read-in-2016
16068905,25152,read-in-2016
16069030,25152,read-in-2016
16096824,25152,read-in-2016
16101128,25152,read-in-2016
16131484,25152,read-in-2016
16143347,25152,read-in-2016
16160797,25152,read-in-2016
16181775,25152,read-in-2016
16248068,25152,read-in-2016
16303287,25152,read-in-2016
16429619,25152,read-in-2016
17131869,25152,read-in-2016
17167166,25152,read-in-2016
17212231,25152,read-in-2016
17235026,25152,read-in-2016
17333223,25152,read-in-2016
17347389,25152,read-in-2016
17378508,25152,read-in-2016
17378527,25152,read-in-2016
17399160,25152,read-in-2016
17675462,25152,read-in-2016
17788401,25152,read-in-2016
17802724,25152,read-in-2016
17838528,25152,read-in-2016
17851885,25152,read-in-2016
17878931,25152,read-in-2016
17934530,25152,read-in-2016
18006496,25152,read-in-2016
18007564,25152,read-in-2016
18081809,25152,read-in-2016
18143977,25152,read-in-2016
18189606,25152,read-in-2016
18214414,25152,read-in-2016
18243700,25152,read-in-2016
18293427,25152,read-in-2016
18304322,25152,read-in-2016
18335634,25152,read-in-2016
18460392,25152,read-in-2016
18498569,25152,read-in-2016
18528190,25152,read-in-2016
18584855,25152,read-in-2016
18635016,25152,read-in-2016
18659623,25152,read-in-2016
18692431,25152,read-in-2016
18693763,25152,read-in-2016
18710190,25152,read-in-2016
18712886,25152,read-in-2016
18774964,25152,read-in-2016
18775247,25152,read-in-2016
18798983,25152,read-in-2016
18812405,25152,read-in-2016
18813642,25152,read-in-2016
18879761,25152,read-in-2016
18966806,25152,read-in-2016
18966819,25152,read-in-2016
19351043,25152,read-in-2016
19358975,25152,read-in-2016
19486412,25152,read-in-2016
19547856,25152,read-in-2016
20170404,25152,read-in-2016
20309175,25152,read-in-2016
20443207,25152,read-in-2016
20443235,25152,read-in-2016
20560137,25152,read-in-2016
20613470,25152,read-in-2016
20698530,25152,read-in-2016
20764879,25152,read-in-2016
20820994,25152,read-in-2016
20821111,25152,read-in-2016
20821614,25152,read-in-2016
20898019,25152,read-in-2016
20910157,25152,read-in-2016
20983362,25152,read-in-2016
21104828,25152,read-in-2016
21414439,25152,read-in-2016
21853621,25152,read-in-2016
22055262,25152,read-in-2016
22299763,25152,read-in-2016
22318578,25152,read-in-2016
22489107,25152,read-in-2016
22544764,25152,read-in-2016
22554204,25152,read-in-2016
22557272,25152,read-in-2016
22609310,25152,read-in-2016
22609317,25152,read-in-2016
22698568,25152,read-in-2016
22716447,25152,read-in-2016
22733729,25152,read-in-2016
22822858,25152,read-in-2016
22840421,25152,read-in-2016
22910900,25152,read-in-2016
23009402,25152,read-in-2016
23093359,25152,read-in-2016
23093367,25152,read-in-2016
23125266,25152,read-in-2016
23164983,25152,read-in-2016
23207027,25152,read-in-2016
23299512,25152,read-in-2016
23301545,25152,read-in-2016
23305614,25152,read-in-2016
23346377,25152,read-in-2016
23395680,25152,read-in-2016
23437156,25152,read-in-2016
23453112,25152,read-in-2016
23513349,25152,read-in-2016
23604559,25152,read-in-2016
23705512,25152,read-in-2016
23734628,25152,read-in-2016
23848559,25152,read-in-2016
24120519,25152,read-in-2016
24378015,25152,read-in-2016
24388326,25152,read-in-2016
24445517,25152,read-in-2016
24453082,25152,read-in-2016
24499258,25152,read-in-2016
24529123,25152,read-in-2016
24612118,25152,read-in-2016
24612624,25152,read-in-2016
24817626,25152,read-in-2016
24920901,25152,read-in-2016
24934065,25152,read-in-2016
24950845,25152,read-in-2016
25041504,25152,read-in-2016
25074850,25152,read-in-2016
25111004,25152,read-in-2016
25293695,25152,read-in-2016
25372801,25152,read-in-2016
25451555,25152,read-in-2016
25454883,25152,read-in-2016
25489025,25152,read-in-2016
25489625,25152,read-in-2016
25526965,25152,read-in-2016
25558608,25152,read-in-2016
25564665,25152,read-in-2016
25573977,25152,read-in-2016
25574782,25152,read-in-2016
25614492,25152,read-in-2016
25689074,25152,read-in-2016
25690958,25152,read-in-2016
25733990,25152,read-in-2016
25734248,25152,read-in-2016
25735012,25152,read-in-2016
25776210,25152,read-in-2016
25781157,25152,read-in-2016
25816688,25152,read-in-2016
25852870,25152,read-in-2016
25855506,25152,read-in-2016
25883848,25152,read-in-2016
25893709,25152,read-in-2016
25899336,25152,read-in-2016
26025580,25152,read-in-2016
26074181,25152,read-in-2016
26109394,25152,read-in-2016
26192467,25152,read-in-2016
26200563,25152,read-in-2016
26245850,25152,read-in-2016
26247008,25152,read-in-2016
26252659,25152,read-in-2016
26721568,25152,read-in-2016
26827675,25152,read-in-2016
26891429,25152,read-in-2016
26893819,25152,read-in-2016
27071490,25152,read-in-2016
27083865,25152,read-in-2016
27161156,25152,read-in-2016
27209486,25152,read-in-2016
27252717,25152,read-in-2016
27362503,25152,read-in-2016
