goodreads_book_id,tag_id,tag_name
11,12680,funny
13,12680,funny
357,12680,funny
360,12680,funny
365,12680,funny
706,12680,funny
2442,12680,funny
3507,12680,funny
4136,12680,funny
4137,12680,funny
4138,12680,funny
4921,12680,funny
6310,12680,funny
6422,12680,funny
6423,12680,funny
6425,12680,funny
6427,12680,funny
6853,12680,funny
6854,12680,funny
6858,12680,funny
8694,12680,funny
8695,12680,funny
8698,12680,funny
9416,12680,funny
9418,12680,funny
9419,12680,funny
9791,12680,funny
10176,12680,funny
11003,12680,funny
12067,12680,funny
27003,12680,funny
28186,12680,funny
28187,12680,funny
28881,12680,funny
30119,12680,funny
33441,12680,funny
33453,12680,funny
33454,12680,funny
33456,12680,funny
33457,12680,funny
33722,12680,funny
33724,12680,funny
34484,12680,funny
34494,12680,funny
34497,12680,funny
34499,12680,funny
34502,12680,funny
34504,12680,funny
34506,12680,funny
34507,12680,funny
34517,12680,funny
34532,12680,funny
35982,12680,funny
38980,12680,funny
39988,12680,funny
40173,12680,funny
40317,12680,funny
40331,12680,funny
47989,12680,funny
49750,12680,funny
64216,12680,funny
64217,12680,funny
64222,12680,funny
73086,12680,funny
74731,12680,funny
86663,12680,funny
92303,12680,funny
129117,12680,funny
168668,12680,funny
227443,12680,funny
285092,12680,funny
310612,12680,funny
363752,12680,funny
386372,12680,funny
389627,12680,funny
400354,12680,funny
402013,12680,funny
402014,12680,funny
421129,12680,funny
561456,12680,funny
611298,12680,funny
693208,12680,funny
854757,12680,funny
1044355,12680,funny
1358844,12680,funny
1421990,12680,funny
1809465,12680,funny
2120932,12680,funny
2292384,12680,funny
3293821,12680,funny
3684856,12680,funny
3863861,12680,funny
4502507,12680,funny
5618698,12680,funny
5899779,12680,funny
6048530,12680,funny
6063187,12680,funny
6224935,12680,funny
6381205,12680,funny
6472246,12680,funny
6538757,12680,funny
6567017,12680,funny
6578293,12680,funny
6931356,12680,funny
6936382,12680,funny
7023554,12680,funny
7405450,12680,funny
7743783,12680,funny
7821447,12680,funny
7823678,12680,funny
7857195,12680,funny
8788554,12680,funny
8909152,12680,funny
9399336,12680,funny
9418327,12680,funny
9464733,12680,funny
9520360,12680,funny
9565045,12680,funny
9583508,12680,funny
9799572,12680,funny
10335308,12680,funny
10600242,12680,funny
10813469,12680,funny
11192642,12680,funny
11227043,12680,funny
11230081,12680,funny
11254250,12680,funny
11381643,12680,funny
11746513,12680,funny
11870085,12680,funny
12033455,12680,funny
12043770,12680,funny
12351649,12680,funny
12578077,12680,funny
12700353,12680,funny
12868761,12680,funny
13055592,12680,funny
13486632,12680,funny
13526165,12680,funny
13538992,12680,funny
15704001,12680,funny
15752757,12680,funny
15769463,12680,funny
15813668,12680,funny
15858248,12680,funny
16034964,12680,funny
16068905,12680,funny
16102004,12680,funny
16141924,12680,funny
16181775,12680,funny
17349203,12680,funny
17352874,12680,funny
17571564,12680,funny
17673307,12680,funny
17831614,12680,funny
17833099,12680,funny
17948485,12680,funny
17973653,12680,funny
17977710,12680,funny
18007564,12680,funny
18071296,12680,funny
18297707,12680,funny
18774964,12680,funny
18775203,12680,funny
19095025,12680,funny
19286623,12680,funny
19351043,12680,funny
19547856,12680,funny
20910157,12680,funny
22716447,12680,funny
23453112,12680,funny
23848559,12680,funny
24044596,12680,funny
24504274,12680,funny
24920901,12680,funny
25564665,12680,funny
25671827,12680,funny
25855506,12680,funny
25883848,12680,funny
26224667,12680,funny
26252659,12680,funny
27252717,12680,funny
28477789,12680,funny
29405093,12680,funny
31140847,12680,funny
343,13116,germany
16631,13116,germany
16640,13116,germany
19063,13116,germany
35743,13116,germany
39999,13116,germany
48855,13116,germany
52036,13116,germany
80890,13116,germany
88077,13116,germany
101299,13116,germany
355697,13116,germany
767171,13116,germany
9938498,13116,germany
18143977,13116,germany
676,23831,poetry
1371,23831,poetry
1375,23831,poetry
1381,23831,poetry
1420,23831,poetry
1519,23831,poetry
1622,23831,poetry
1625,23831,poetry
1715,23831,poetry
2547,23831,poetry
2696,23831,poetry
3049,23831,poetry
5289,23831,poetry
5936,23831,poetry
6295,23831,poetry
6328,23831,poetry
6656,23831,poetry
7728,23831,poetry
7770,23831,poetry
7779,23831,poetry
7805,23831,poetry
8852,23831,poetry
9809,23831,poetry
12204,23831,poetry
12914,23831,poetry
12938,23831,poetry
12957,23831,poetry
12996,23831,poetry
13006,23831,poetry
13214,23831,poetry
13235,23831,poetry
13270,23831,poetry
14706,23831,poetry
15645,23831,poetry
15997,23831,poetry
16788,23831,poetry
18135,23831,poetry
19164,23831,poetry
19351,23831,poetry
20413,23831,poetry
23232,23831,poetry
23534,23831,poetry
23772,23831,poetry
23919,23831,poetry
24128,23831,poetry
25346,23831,poetry
26596,23831,poetry
26599,23831,poetry
27494,23831,poetry
30118,23831,poetry
30119,23831,poetry
30122,23831,poetry
30125,23831,poetry
31426,23831,poetry
32552,23831,poetry
32929,23831,poetry
34080,23831,poetry
41219,23831,poetry
42038,23831,poetry
42058,23831,poetry
42607,23831,poetry
45974,23831,poetry
46199,23831,poetry
46201,23831,poetry
47021,23831,poetry
47558,23831,poetry
47559,23831,poetry
47730,23831,poetry
52357,23831,poetry
53022,23831,poetry
53498,23831,poetry
58098,23831,poetry
65336,23831,poetry
76889,23831,poetry
95819,23831,poetry
96259,23831,poetry
99713,23831,poetry
99944,23831,poetry
105551,23831,poetry
112200,23831,poetry
112204,23831,poetry
113946,23831,poetry
118389,23831,poetry
119239,23831,poetry
132314,23831,poetry
133906,23831,poetry
138134,23831,poetry
139004,23831,poetry
139253,23831,poetry
142080,23831,poetry
170529,23831,poetry
171547,23831,poetry
191139,23831,poetry
196970,23831,poetry
201114,23831,poetry
203220,23831,poetry
233093,23831,poetry
264158,23831,poetry
269322,23831,poetry
270730,23831,poetry
270804,23831,poetry
270805,23831,poetry
270807,23831,poetry
293595,23831,poetry
341879,23831,poetry
367802,23831,poetry
370493,23831,poetry
383196,23831,poetry
395090,23831,poetry
400412,23831,poetry
402128,23831,poetry
406373,23831,poetry
420278,23831,poetry
519112,23831,poetry
590552,23831,poetry
724371,23831,poetry
732562,23831,poetry
765427,23831,poetry
782580,23831,poetry
821000,23831,poetry
821003,23831,poetry
2241059,23831,poetry
4016515,23831,poetry
4488657,23831,poetry
5510384,23831,poetry
7171876,23831,poetry
8537327,23831,poetry
9279177,23831,poetry
9917945,23831,poetry
11133791,23831,poetry
13105527,23831,poetry
13372690,23831,poetry
18003300,23831,poetry
18263725,23831,poetry
20613761,23831,poetry
20821284,23831,poetry
22151696,23831,poetry
22522808,23831,poetry
23513349,23831,poetry
629,24526,psychology
900,24526,psychology
1202,24526,psychology
1241,24526,psychology
1274,24526,psychology
1303,24526,psychology
1319,24526,psychology
1431,24526,psychology
2612,24526,psychology
4069,24526,psychology
4507,24526,psychology
4866,24526,psychology
4887,24526,psychology
4894,24526,psychology
5128,24526,psychology
5752,24526,psychology
5755,24526,psychology
5759,24526,psychology
7144,24526,psychology
7624,24526,psychology
10639,24526,psychology
13912,24526,psychology
14096,24526,psychology
14142,24526,psychology
15014,24526,psychology
16176,24526,psychology
18373,24526,psychology
20995,24526,psychology
21025,24526,psychology
21031,24526,psychology
24113,24526,psychology
26123,24526,psychology
26324,24526,psychology
28815,24526,psychology
31312,24526,psychology
31555,24526,psychology
34452,24526,psychology
35210,24526,psychology
36072,24526,psychology
38210,24526,psychology
38315,24526,psychology
40102,24526,psychology
40745,24526,psychology
45220,24526,psychology
46799,24526,psychology
46815,24526,psychology
49176,24526,psychology
49322,24526,psychology
52529,24526,psychology
56454,24526,psychology
56465,24526,psychology
56627,24526,psychology
60748,24526,psychology
61535,24526,psychology
63697,24526,psychology
64666,24526,psychology
66354,24526,psychology
67920,24526,psychology
68783,24526,psychology
68984,24526,psychology
69242,24526,psychology
72536,24526,psychology
74812,24526,psychology
76334,24526,psychology
80660,24526,psychology
81959,24526,psychology
93981,24526,psychology
95708,24526,psychology
96884,24526,psychology
99315,24526,psychology
123632,24526,psychology
134353,24526,psychology
141565,24526,psychology
142292,24526,psychology
155981,24526,psychology
164723,24526,psychology
170548,24526,psychology
174879,24526,psychology
227463,24526,psychology
227603,24526,psychology
241823,24526,psychology
242006,24526,psychology
242472,24526,psychology
248704,24526,psychology
249042,24526,psychology
262731,24526,psychology
286957,24526,psychology
295132,24526,psychology
313605,24526,psychology
332613,24526,psychology
347852,24526,psychology
359194,24526,psychology
361459,24526,psychology
439288,24526,psychology
454856,24526,psychology
503248,24526,psychology
567795,24526,psychology
570172,24526,psychology
588138,24526,psychology
612188,24526,psychology
662597,24526,psychology
687278,24526,psychology
759945,24526,psychology
760941,24526,psychology
769016,24526,psychology
781844,24526,psychology
835623,24526,psychology
923950,24526,psychology
1098486,24526,psychology
1134122,24526,psychology
1173576,24526,psychology
1217100,24526,psychology
1297985,24526,psychology
1713426,24526,psychology
2082136,24526,psychology
2118114,24526,psychology
2153405,24526,psychology
2251306,24526,psychology
2272880,24526,psychology
2527900,24526,psychology
3228917,24526,psychology
3860977,24526,psychology
4224060,24526,psychology
4485966,24526,psychology
5152478,24526,psychology
5632446,24526,psychology
5771014,24526,psychology
6346975,24526,psychology
6398634,24526,psychology
6402364,24526,psychology
6452796,24526,psychology
6486483,24526,psychology
6496815,24526,psychology
6516450,24526,psychology
6570502,24526,psychology
6966823,24526,psychology
7015403,24526,psychology
7640261,24526,psychology
7783191,24526,psychology
7785194,24526,psychology
7815744,24526,psychology
7937843,24526,psychology
8520610,24526,psychology
9484114,24526,psychology
9628743,24526,psychology
9736930,24526,psychology
9827912,24526,psychology
10865206,24526,psychology
11104933,24526,psychology
11107244,24526,psychology
11324722,24526,psychology
11468377,24526,psychology
11709037,24526,psychology
12391521,24526,psychology
12609433,24526,psychology
13259270,24526,psychology
13330771,24526,psychology
13426114,24526,psychology
13435889,24526,psychology
13523061,24526,psychology
13530973,24526,psychology
13547180,24526,psychology
13547504,24526,psychology
13588356,24526,psychology
13588394,24526,psychology
13589182,24526,psychology
13593553,24526,psychology
15751404,24526,psychology
15801967,24526,psychology
16113737,24526,psychology
16158498,24526,psychology
17934655,24526,psychology
18077875,24526,psychology
18505796,24526,psychology
18774981,24526,psychology
20696006,24526,psychology
21480734,24526,psychology
22318578,24526,psychology
22551809,24526,psychology
22571552,24526,psychology
22889767,24526,psychology
23317538,24526,psychology
23363874,24526,psychology
23453112,24526,psychology
23692271,24526,psychology
23848559,24526,psychology
25813921,24526,psychology
28257707,24526,psychology
5,32345,werewolves
11915,32345,werewolves
11918,32345,werewolves
11922,32345,werewolves
14384,32345,werewolves
14460,32345,werewolves
14461,32345,werewolves
30225,32345,werewolves
30241,32345,werewolves
30242,32345,werewolves
30244,32345,werewolves
30245,32345,werewolves
30246,32345,werewolves
30248,32345,werewolves
30260,32345,werewolves
30264,32345,werewolves
30271,32345,werewolves
30273,32345,werewolves
30274,32345,werewolves
30281,32345,werewolves
30324,32345,werewolves
38619,32345,werewolves
41865,32345,werewolves
49041,32345,werewolves
71811,32345,werewolves
84151,32345,werewolves
91477,32345,werewolves
110494,32345,werewolves
121927,32345,werewolves
125925,32345,werewolves
140075,32345,werewolves
140077,32345,werewolves
140079,32345,werewolves
140082,32345,werewolves
170210,32345,werewolves
172764,32345,werewolves
190361,32345,werewolves
