goodreads_book_id,tag_id,tag_name
1,11497,favorite
2,11497,favorite
3,11497,favorite
5,11497,favorite
6,11497,favorite
11,11497,favorite
33,11497,favorite
34,11497,favorite
865,11497,favorite
890,11497,favorite
930,11497,favorite
960,11497,favorite
968,11497,favorite
1232,11497,favorite
1885,11497,favorite
1934,11497,favorite
2156,11497,favorite
2657,11497,favorite
2998,11497,favorite
4214,11497,favorite
4381,11497,favorite
4406,11497,favorite
4407,11497,favorite
4671,11497,favorite
4981,11497,favorite
5043,11497,favorite
5107,11497,favorite
5129,11497,favorite
5297,11497,favorite
5470,11497,favorite
5759,11497,favorite
5907,11497,favorite
6185,11497,favorite
6294,11497,favorite
6514,11497,favorite
6900,11497,favorite
7126,11497,favorite
7144,11497,favorite
7445,11497,favorite
7604,11497,favorite
7613,11497,favorite
8127,11497,favorite
9717,11497,favorite
10210,11497,favorite
10572,11497,favorite
10917,11497,favorite
10964,11497,favorite
11127,11497,favorite
12067,11497,favorite
12873,11497,favorite
13496,11497,favorite
14050,11497,favorite
14497,11497,favorite
14891,11497,favorite
15241,11497,favorite
15881,11497,favorite
15931,11497,favorite
16299,11497,favorite
18131,11497,favorite
18405,11497,favorite
18512,11497,favorite
19063,11497,favorite
21787,11497,favorite
22628,11497,favorite
24280,11497,favorite
24337,11497,favorite
28186,11497,favorite
28187,11497,favorite
35729,11497,favorite
41865,11497,favorite
42899,11497,favorite
49041,11497,favorite
62291,11497,favorite
68428,11497,favorite
77203,11497,favorite
99561,11497,favorite
100915,11497,favorite
113436,11497,favorite
117833,11497,favorite
119322,11497,favorite
128029,11497,favorite
136251,11497,favorite
157993,11497,favorite
186074,11497,favorite
231804,11497,favorite
234225,11497,favorite
256683,11497,favorite
345627,11497,favorite
370493,11497,favorite
375802,11497,favorite
428263,11497,favorite
561456,11497,favorite
862041,11497,favorite
1162543,11497,favorite
1215032,11497,favorite
1217100,11497,favorite
1582996,11497,favorite
2120932,11497,favorite
2213661,11497,favorite
2282133,11497,favorite
2429135,11497,favorite
2767052,11497,favorite
2802316,11497,favorite
3236307,11497,favorite
3777732,11497,favorite
4268157,11497,favorite
4374400,11497,favorite
4502507,11497,favorite
4667024,11497,favorite
5060378,11497,favorite
5996153,11497,favorite
6148028,11497,favorite
6186357,11497,favorite
6339664,11497,favorite
6442769,11497,favorite
6479259,11497,favorite
6527740,11497,favorite
6752378,11497,favorite
6936382,11497,favorite
7171637,11497,favorite
7260188,11497,favorite
7736182,11497,favorite
7791997,11497,favorite
8442457,11497,favorite
8490112,11497,favorite
8492825,11497,favorite
8621462,11497,favorite
8664353,11497,favorite
8755776,11497,favorite
8755785,11497,favorite
9361589,11497,favorite
9520360,11497,favorite
9969571,11497,favorite
10025305,11497,favorite
10140661,11497,favorite
10194157,11497,favorite
10194514,11497,favorite
10429045,11497,favorite
10507293,11497,favorite
10576365,11497,favorite
10637766,11497,favorite
10818853,11497,favorite
11235712,11497,favorite
11381643,11497,favorite
11387515,11497,favorite
11408650,11497,favorite
11500217,11497,favorite
11505797,11497,favorite
11614718,11497,favorite
11735983,11497,favorite
11870085,11497,favorite
12127750,11497,favorite
12127810,11497,favorite
12578077,11497,favorite
13047090,11497,favorite
13104080,11497,favorite
13188676,11497,favorite
13206760,11497,favorite
13206828,11497,favorite
13206900,11497,favorite
13335037,11497,favorite
13362536,11497,favorite
13372690,11497,favorite
13496084,11497,favorite
13517535,11497,favorite
13536860,11497,favorite
13572249,11497,favorite
13596809,11497,favorite
15507958,11497,favorite
15717943,11497,favorite
15745753,11497,favorite
15745950,11497,favorite
15749186,11497,favorite
15760001,11497,favorite
15842441,11497,favorite
15858248,11497,favorite
16056408,11497,favorite
16068905,11497,favorite
16070903,11497,favorite
16081272,11497,favorite
16096824,11497,favorite
16101128,11497,favorite
16143347,11497,favorite
16248068,11497,favorite
17029526,11497,favorite
17167166,11497,favorite
17314430,11497,favorite
17340050,11497,favorite
17617277,11497,favorite
17675462,11497,favorite
17878931,11497,favorite
18006496,11497,favorite
18007564,11497,favorite
18143977,11497,favorite
18297707,11497,favorite
18335634,11497,favorite
18635016,11497,favorite
18710190,11497,favorite
20560137,11497,favorite
20613470,11497,favorite
20639274,11497,favorite
20803953,11497,favorite
22609310,11497,favorite
23437156,11497,favorite
24445517,11497,favorite
24920901,11497,favorite
27362503,11497,favorite
1274,25630,relationships
4865,25630,relationships
10412,25630,relationships
56405,25630,relationships
567795,25630,relationships
849380,25630,relationships
6280118,25630,relationships
15507958,25630,relationships
15745753,25630,relationships
16181775,25630,relationships
23453112,25630,relationships
693208,9611,diversity
18692431,9611,diversity
18798983,9611,diversity
28763485,9611,diversity
32075671,9611,diversity
