goodreads_book_id,tag_id,tag_name
3591262,11247,family-saga
1,32654,wizards
2,32654,wizards
3,32654,wizards
5,32654,wizards
6,32654,wizards
15881,32654,wizards
17683,32654,wizards
47212,32654,wizards
91474,32654,wizards
91476,32654,wizards
91477,32654,wizards
91478,32654,wizards
91479,32654,wizards
136251,32654,wizards
927979,32654,wizards
3475161,32654,wizards
22205,33004,ya-contemporary
22628,33004,ya-contemporary
49750,33004,ya-contemporary
51737,33004,ya-contemporary
51738,33004,ya-contemporary
99561,33004,ya-contemporary
439288,33004,ya-contemporary
1162022,33004,ya-contemporary
1217100,33004,ya-contemporary
1295102,33004,ya-contemporary
4268157,33004,ya-contemporary
4374400,33004,ya-contemporary
5821978,33004,ya-contemporary
6442769,33004,ya-contemporary
6482837,33004,ya-contemporary
6567017,33004,ya-contemporary
6604794,33004,ya-contemporary
6931356,33004,ya-contemporary
6936382,33004,ya-contemporary
7664334,33004,ya-contemporary
8492825,33004,ya-contemporary
9627755,33004,ya-contemporary
9961796,33004,ya-contemporary
10194514,33004,ya-contemporary
10798416,33004,ya-contemporary
11870085,33004,ya-contemporary
12000020,33004,ya-contemporary
12294652,33004,ya-contemporary
12700353,33004,ya-contemporary
15283043,33004,ya-contemporary
15745753,33004,ya-contemporary
15777621,33004,ya-contemporary
15790873,33004,ya-contemporary
16068905,33004,ya-contemporary
17623975,33004,ya-contemporary
17838528,33004,ya-contemporary
18189606,33004,ya-contemporary
18460392,33004,ya-contemporary
18660447,33004,ya-contemporary
18692431,33004,ya-contemporary
19547856,33004,ya-contemporary
20698530,33004,ya-contemporary
20820994,33004,ya-contemporary
32075671,33004,ya-contemporary
472331,7743,comic-book
