goodreads_book_id,tag_id,tag_name
1,11590,favourites
2,11590,favourites
3,11590,favourites
5,11590,favourites
6,11590,favourites
11,11590,favourites
13,11590,favourites
21,11590,favourites
33,11590,favourites
34,11590,favourites
93,11590,favourites
295,11590,favourites
320,11590,favourites
343,11590,favourites
378,11590,favourites
656,11590,favourites
830,11590,favourites
865,11590,favourites
890,11590,favourites
930,11590,favourites
960,11590,favourites
968,11590,favourites
1232,11590,favourites
1295,11590,favourites
1371,11590,favourites
1381,11590,favourites
1420,11590,favourites
1617,11590,favourites
1622,11590,favourites
1845,11590,favourites
1848,11590,favourites
1885,11590,favourites
1934,11590,favourites
1953,11590,favourites
2122,11590,favourites
2156,11590,favourites
2165,11590,favourites
2175,11590,favourites
2187,11590,favourites
2526,11590,favourites
2547,11590,favourites
2623,11590,favourites
2657,11590,favourites
2744,11590,favourites
2839,11590,favourites
2865,11590,favourites
2956,11590,favourites
2998,11590,favourites
3008,11590,favourites
3087,11590,favourites
3412,11590,favourites
3473,11590,favourites
3590,11590,favourites
3682,11590,favourites
3685,11590,favourites
3867,11590,favourites
3876,11590,favourites
3985,11590,favourites
4214,11590,favourites
4381,11590,favourites
4395,11590,favourites
4406,11590,favourites
4407,11590,favourites
4473,11590,favourites
4588,11590,favourites
4671,11590,favourites
4900,11590,favourites
4929,11590,favourites
4934,11590,favourites
4980,11590,favourites
4981,11590,favourites
5043,11590,favourites
5094,11590,favourites
5107,11590,favourites
5113,11590,favourites
5129,11590,favourites
5211,11590,favourites
5297,11590,favourites
5326,11590,favourites
5364,11590,favourites
5470,11590,favourites
5659,11590,favourites
5759,11590,favourites
5805,11590,favourites
5890,11590,favourites
5907,11590,favourites
6149,11590,favourites
6185,11590,favourites
6259,11590,favourites
6288,11590,favourites
6294,11590,favourites
6310,11590,favourites
6319,11590,favourites
6327,11590,favourites
6334,11590,favourites
6514,11590,favourites
6759,11590,favourites
6867,11590,favourites
6900,11590,favourites
6969,11590,favourites
7069,11590,favourites
7082,11590,favourites
7126,11590,favourites
7144,11590,favourites
7190,11590,favourites
7244,11590,favourites
7445,11590,favourites
7604,11590,favourites
7613,11590,favourites
7624,11590,favourites
7677,11590,favourites
7745,11590,favourites
8127,11590,favourites
8694,11590,favourites
8695,11590,favourites
8852,11590,favourites
8908,11590,favourites
8921,11590,favourites
9328,11590,favourites
9375,11590,favourites
9416,11590,favourites
9712,11590,favourites
