goodreads_book_id,tag_id,tag_name
11,236,1001
33,236,1001
34,236,1001
295,236,1001
320,236,1001
343,236,1001
350,236,1001
656,236,1001
890,236,1001
930,236,1001
1431,236,1001
1885,236,1001
1934,236,1001
1953,236,1001
2052,236,1001
2156,236,1001
2165,236,1001
2175,236,1001
2187,236,1001
2493,236,1001
2623,236,1001
2657,236,1001
2932,236,1001
2956,236,1001
3087,236,1001
3102,236,1001
3590,236,1001
3656,236,1001
3679,236,1001
3711,236,1001
3758,236,1001
3805,236,1001
3836,236,1001
3876,236,1001
4008,236,1001
4214,236,1001
4395,236,1001
4473,236,1001
4671,236,1001
4900,236,1001
4929,236,1001
4934,236,1001
4981,236,1001
5015,236,1001
5107,236,1001
5113,236,1001
5129,236,1001
5246,236,1001
5297,236,1001
5326,236,1001
5470,236,1001
5797,236,1001
5907,236,1001
6138,236,1001
6149,236,1001
6185,236,1001
6192,236,1001
6334,236,1001
6440,236,1001
6514,236,1001
6867,236,1001
6952,236,1001
6969,236,1001
7069,236,1001
7082,236,1001
7126,236,1001
7144,236,1001
7190,236,1001
7244,236,1001
7354,236,1001
7588,236,1001
7604,236,1001
7613,236,1001
7624,236,1001
7733,236,1001
7745,236,1001
8909,236,1001
8921,236,1001
9328,236,1001
9712,236,1001
9717,236,1001
9777,236,1001
10210,236,1001
10799,236,1001
11275,236,1001
11337,236,1001
11588,236,1001
11713,236,1001
11899,236,1001
11989,236,1001
12296,236,1001
12505,236,1001
12873,236,1001
12948,236,1001
13023,236,1001
13214,236,1001
14836,236,1001
14935,236,1001
14942,236,1001
16328,236,1001
16640,236,1001
16981,236,1001
17125,236,1001
17184,236,1001
17245,236,1001
17650,236,1001
17690,236,1001
17728,236,1001
17841,236,1001
18254,236,1001
18405,236,1001
18490,236,1001
19089,236,1001
19380,236,1001
21348,236,1001
22034,236,1001
22328,236,1001
24213,236,1001
24280,236,1001
25807,236,1001
28676,236,1001
28921,236,1001
29044,236,1001
29059,236,1001
29999,236,1001
30597,236,1001
30933,236,1001
31242,236,1001
31463,236,1001
32067,236,1001
32261,236,1001
32829,236,1001
37415,236,1001
37781,236,1001
38447,236,1001
41804,236,1001
43763,236,1001
44597,236,1001
45032,236,1001
45162,236,1001
46164,236,1001
46170,236,1001
46787,236,1001
49552,236,1001
49628,236,1001
50398,236,1001
51496,236,1001
52036,236,1001
53835,236,1001
54479,236,1001
54539,236,1001
56034,236,1001
58027,236,1001
58345,236,1001
58696,236,1001
59716,236,1001
70401,236,1001
70535,236,1001
76171,236,1001
78433,236,1001
101299,236,1001
117833,236,1001
119073,236,1001
130440,236,1001
135479,236,1001
153747,236,1001
156538,236,1001
157993,236,1001
168642,236,1001
168668,236,1001
206172,236,1001
251688,236,1001
256566,236,1001
310612,236,1001
332613,236,1001
338798,236,1001
355697,236,1001
374233,236,1001
472331,236,1001
530965,236,1001
567678,236,1001
2247142,236,1001
15823480,236,1001
1420,23727,play
1519,23727,play
1540,23727,play
1554,23727,play
1591,23727,play
1622,23727,play
1625,23727,play
5296,23727,play
5517,23727,play
7714,23727,play
7728,23727,play
8852,23727,play
12083,23727,play
12220,23727,play
12898,23727,play
12938,23727,play
12957,23727,play
13006,23727,play
13020,23727,play
14940,23727,play
15638,23727,play
17250,23727,play
17716,23727,play
18135,23727,play
18525,23727,play
18545,23727,play
24128,23727,play
37526,23727,play
37793,23727,play
42058,23727,play
42607,23727,play
44133,23727,play
47021,23727,play
52823,23727,play
72159,23727,play
72978,23727,play
82356,23727,play
87346,23727,play
91571,23727,play
92303,23727,play
92308,23727,play
92517,23727,play
104837,23727,play
122649,23727,play
205476,23727,play
334286,23727,play
384597,23727,play
752900,23727,play
29056083,23727,play
3636,29464,teen-fiction
3682,29464,teen-fiction
22628,29464,teen-fiction
24768,29464,teen-fiction
24770,29464,teen-fiction
41865,29464,teen-fiction
49041,29464,teen-fiction
49750,29464,teen-fiction
99561,29464,teen-fiction
231804,29464,teen-fiction
256683,29464,teen-fiction
428263,29464,teen-fiction
439288,29464,teen-fiction
452306,29464,teen-fiction
693208,29464,teen-fiction
1217100,29464,teen-fiction
1582996,29464,teen-fiction
2767052,29464,teen-fiction
3236307,29464,teen-fiction
3777732,29464,teen-fiction
4374400,29464,teen-fiction
6068551,29464,teen-fiction
6148028,29464,teen-fiction
6186357,29464,teen-fiction
6442769,29464,teen-fiction
6567017,29464,teen-fiction
7260188,29464,teen-fiction
7735333,29464,teen-fiction
9460487,29464,teen-fiction
10507293,29464,teen-fiction
11735983,29464,teen-fiction
11870085,29464,teen-fiction
13335037,29464,teen-fiction
15745753,29464,teen-fiction
16068905,29464,teen-fiction
18710190,29464,teen-fiction
