goodreads_book_id,tag_id,tag_name
1097,12175,food
2715,12175,food
3109,12175,food
3872,12175,food
4135,12175,food
4948,12175,food
5084,12175,food
6952,12175,food
8073,12175,food
8725,12175,food
12349,12175,food
13747,12175,food
13839,12175,food
19501,12175,food
23772,12175,food
25460,12175,food
33313,12175,food
39542,12175,food
40136,12175,food
40189,12175,food
47401,12175,food
48304,12175,food
53645,12175,food
64895,12175,food
80642,12175,food
86856,12175,food
101249,12175,food
101255,12175,food
117835,12175,food
139220,12175,food
178788,12175,food
315425,12175,food
327847,12175,food
411053,12175,food
480479,12175,food
603204,12175,food
603422,12175,food
688663,12175,food
1009996,12175,food
1059680,12175,food
1587362,12175,food
3090282,12175,food
3698601,12175,food
4313522,12175,food
6055063,12175,food
6422680,12175,food
6506085,12175,food
6604712,12175,food
7015635,12175,food
7048800,12175,food
7324659,12175,food
7347109,12175,food
7841677,12175,food
8459594,12175,food
8727466,12175,food
11505008,12175,food
13069213,12175,food
13193855,12175,food
13331199,12175,food
13615414,12175,food
15786110,12175,food
15797397,12175,food
16182601,12175,food
17333302,12175,food
18167006,12175,food
20697471,12175,food
23398625,12175,food
26192646,12175,food
99561,28532,standalone
1217100,28532,standalone
6482837,28532,standalone
8621462,28532,standalone
9361589,28532,standalone
9969571,28532,standalone
15745753,28532,standalone
16068905,28532,standalone
16143347,28532,standalone
17788401,28532,standalone
18584855,28532,standalone
18692431,28532,standalone
22544764,28532,standalone
22609310,28532,standalone
890,420,1930s
4395,420,1930s
5129,420,1930s
43641,420,1930s
4214,6178,canada
5174,6178,canada
7354,6178,canada
8127,6178,canada
38447,6178,canada
46756,6178,canada
51019,6178,canada
58027,6178,canada
65840,6178,canada
77390,6178,canada
77391,6178,canada
77392,6178,canada
77394,6178,canada
78433,6178,canada
338691,6178,canada
352921,6178,canada
2277378,6178,canada
4201106,6178,canada
7945049,6178,canada
10680329,6178,canada
15811545,6178,canada
16045144,6178,canada
20170404,6178,canada
