goodreads_book_id,tag_id,tag_name
2839,17090,kid-lit
2998,17090,kid-lit
3636,17090,kid-lit
3980,17090,kid-lit
6310,17090,kid-lit
18131,17090,kid-lit
19543,17090,kid-lit
24178,17090,kid-lit
30119,17090,kid-lit
39988,17090,kid-lit
100915,17090,kid-lit
370493,17090,kid-lit
3750,28466,spy
3757,28466,spy
3758,28466,spy
3759,28466,spy
3760,28466,spy
3762,28466,spy
3763,28466,spy
3764,28466,spy
7869,28466,spy
15769,28466,spy
18989,28466,spy
18990,28466,spy
19494,28466,spy
19691,28466,spy
31259,28466,spy
32682,28466,spy
46460,28466,spy
92364,28466,spy
94319,28466,spy
103983,28466,spy
136782,28466,spy
175004,28466,spy
224500,28466,spy
542414,28466,spy
568645,28466,spy
852470,28466,spy
1821571,28466,spy
5267365,28466,spy
6566616,28466,spy
6574102,28466,spy
6950688,28466,spy
10560331,28466,spy
13580951,28466,spy
