goodreads_book_id,tag_id,tag_name
1,11370,fantasy-sci-fi
2,11370,fantasy-sci-fi
3,11370,fantasy-sci-fi
5,11370,fantasy-sci-fi
6,11370,fantasy-sci-fi
11,11370,fantasy-sci-fi
13,11370,fantasy-sci-fi
33,11370,fantasy-sci-fi
350,11370,fantasy-sci-fi
830,11370,fantasy-sci-fi
2493,11370,fantasy-sci-fi
2744,11370,fantasy-sci-fi
3636,11370,fantasy-sci-fi
4381,11370,fantasy-sci-fi
4407,11370,fantasy-sci-fi
4981,11370,fantasy-sci-fi
5129,11370,fantasy-sci-fi
5470,11370,fantasy-sci-fi
5907,11370,fantasy-sci-fi
6294,11370,fantasy-sci-fi
6334,11370,fantasy-sci-fi
7082,11370,fantasy-sci-fi
7332,11370,fantasy-sci-fi
7677,11370,fantasy-sci-fi
8694,11370,fantasy-sci-fi
8695,11370,fantasy-sci-fi
8698,11370,fantasy-sci-fi
8908,11370,fantasy-sci-fi
8909,11370,fantasy-sci-fi
9532,11370,fantasy-sci-fi
9539,11370,fantasy-sci-fi
10572,11370,fantasy-sci-fi
10964,11370,fantasy-sci-fi
11127,11370,fantasy-sci-fi
12067,11370,fantasy-sci-fi
13496,11370,fantasy-sci-fi
13497,11370,fantasy-sci-fi
13642,11370,fantasy-sci-fi
13831,11370,fantasy-sci-fi
13888,11370,fantasy-sci-fi
13890,11370,fantasy-sci-fi
13891,11370,fantasy-sci-fi
13895,11370,fantasy-sci-fi
14050,11370,fantasy-sci-fi
14201,11370,fantasy-sci-fi
14497,11370,fantasy-sci-fi
15241,11370,fantasy-sci-fi
15575,11370,fantasy-sci-fi
15881,11370,fantasy-sci-fi
16793,11370,fantasy-sci-fi
17061,11370,fantasy-sci-fi
18122,11370,fantasy-sci-fi
18131,11370,fantasy-sci-fi
18423,11370,fantasy-sci-fi
18490,11370,fantasy-sci-fi
18512,11370,fantasy-sci-fi
24178,11370,fantasy-sci-fi
24337,11370,fantasy-sci-fi
24770,11370,fantasy-sci-fi
27003,11370,fantasy-sci-fi
28186,11370,fantasy-sci-fi
28187,11370,fantasy-sci-fi
28194,11370,fantasy-sci-fi
29127,11370,fantasy-sci-fi
29579,11370,fantasy-sci-fi
34497,11370,fantasy-sci-fi
34506,11370,fantasy-sci-fi
34507,11370,fantasy-sci-fi
34897,11370,fantasy-sci-fi
35231,11370,fantasy-sci-fi
37442,11370,fantasy-sci-fi
38447,11370,fantasy-sci-fi
41865,11370,fantasy-sci-fi
41899,11370,fantasy-sci-fi
43615,11370,fantasy-sci-fi
