goodreads_book_id,tag_id,tag_name
378,25014,read-aloud
2998,25014,read-aloud
6310,25014,read-aloud
6319,25014,read-aloud
6689,25014,read-aloud
8337,25014,read-aloud
24178,25014,read-aloud
34898,25014,read-aloud
37190,25014,read-aloud
61549,25014,read-aloud
77767,25014,read-aloud
100915,25014,read-aloud
138959,25014,read-aloud
236093,25014,read-aloud
320,33777,روايات
343,33777,روايات
865,33777,روايات
968,33777,روايات
2526,33777,روايات
5470,33777,روايات
7613,33777,روايات
53639,33777,روايات
77203,33777,روايات
669780,33777,روايات
1220507,33777,روايات
2364284,33777,روايات
2501453,33777,روايات
2501455,33777,روايات
2501458,33777,روايات
3240691,33777,روايات
3331756,33777,روايات
3438000,33777,روايات
3503947,33777,روايات
3831279,33777,روايات
4653511,33777,روايات
5295735,33777,روايات
5607622,33777,روايات
6604887,33777,روايات
7119070,33777,روايات
7704143,33777,روايات
8239301,33777,روايات
9666241,33777,روايات
13562054,33777,روايات
13637412,33777,روايات
16081961,33777,روايات
18363068,33777,روايات
18711993,33777,روايات
20316309,33777,روايات
20317106,33777,روايات
21456940,33777,روايات
7445,4568,bio-memoir
48855,4568,bio-memoir
9418327,4568,bio-memoir
