goodreads_book_id,tag_id,tag_name
14497,18525,london
14942,18525,london
6202342,18525,london
8680418,18525,london
9970042,18525,london
13537891,18525,london
16160797,18525,london
10235,19659,medicine
12609,19659,medicine
16213,19659,medicine
28212,19659,medicine
29036,19659,medicine
32145,19659,medicine
36086,19659,medicine
63697,19659,medicine
213233,19659,medicine
401876,19659,medicine
3591262,19659,medicine
6493208,19659,medicine
6667514,19659,medicine
7170627,19659,medicine
13547180,19659,medicine
20696006,19659,medicine
21086818,19659,medicine
25899336,19659,medicine
8755785,21274,need-to-buy
17675462,21274,need-to-buy
18335634,21274,need-to-buy
5139,6766,chicklit
9298,6766,chicklit
9300,6766,chicklit
9301,6766,chicklit
9302,6766,chicklit
9303,6766,chicklit
9417,6766,chicklit
9418,6766,chicklit
9419,6766,chicklit
9420,6766,chicklit
14748,6766,chicklit
14756,6766,chicklit
14758,6766,chicklit
22649,6766,chicklit
23217,6766,chicklit
23219,6766,chicklit
23220,6766,chicklit
23223,6766,chicklit
29547,6766,chicklit
31101,6766,chicklit
33724,6766,chicklit
42149,6766,chicklit
42155,6766,chicklit
42156,6766,chicklit
80536,6766,chicklit
82748,6766,chicklit
93722,6766,chicklit
93723,6766,chicklit
137791,6766,chicklit
165030,6766,chicklit
227443,6766,chicklit
228333,6766,chicklit
363752,6766,chicklit
366522,6766,chicklit
426775,6766,chicklit
854757,6766,chicklit
1358844,6766,chicklit
2120652,6766,chicklit
6063187,6766,chicklit
7415016,6766,chicklit
8909152,6766,chicklit
12033455,6766,chicklit
15507958,6766,chicklit
17910611,6766,chicklit
1371,7668,college
1381,7668,college
1420,7668,college
1622,7668,college
2696,7668,college
4900,7668,college
8852,7668,college
12914,7668,college
12938,7668,college
12996,7668,college
15997,7668,college
18490,7668,college
29044,7668,college
52357,7668,college
58345,7668,college
10140661,7668,college
11096647,7668,college
11505797,7668,college
13496084,7668,college
13517535,7668,college
15717876,7668,college
15739018,7668,college
15745950,7668,college
15748898,7668,college
15783307,7668,college
15835685,7668,college
15842441,7668,college
15993374,7668,college
16034964,7668,college
16056408,7668,college
16068905,7668,college
16102880,7668,college
16113791,7668,college
16122034,7668,college
17200687,7668,college
17202452,7668,college
17254035,7668,college
17302495,7668,college
17314430,7668,college
17316075,7668,college
17325147,7668,college
17558817,7668,college
17729712,7668,college
17833099,7668,college
17860217,7668,college
18104607,7668,college
18105011,7668,college
18134249,7668,college
18285151,7668,college
21843117,7668,college
21981841,7668,college
22296542,7668,college
22611920,7668,college
23122175,7668,college
24445517,7668,college
24920901,7668,college
25056528,7668,college
25564665,7668,college
26224667,7668,college
27152124,7668,college
27252717,7668,college
28262024,7668,college
30253700,7668,college
