goodreads_book_id,tag_id,tag_name
2657,28204,southern
2956,28204,southern
9375,28204,southern
10975,28204,southern
16735,28204,southern
18405,28204,southern
25354,28204,southern
37380,28204,southern
37415,28204,southern
37435,28204,southern
48467,28204,southern
77013,28204,southern
137791,28204,southern
306654,28204,southern
310612,28204,southern
386187,28204,southern
1158967,28204,southern
4667024,28204,southern
6837103,28204,southern
8546358,28204,southern
18079776,28204,southern
24817626,28204,southern
4981,450,1960s
4667024,450,1960s
28187,7924,completed-series
41865,7924,completed-series
1162543,7924,completed-series
2767052,7924,completed-series
4502507,7924,completed-series
7171637,7924,completed-series
8755785,7924,completed-series
10194157,7924,completed-series
10507293,7924,completed-series
18335634,7924,completed-series
18710190,7924,completed-series
2839,9147,death
3431,9147,death
6900,9147,death
7815,9147,death
10917,9147,death
19063,9147,death
32145,9147,death
99561,9147,death
359410,9147,death
386372,9147,death
1217100,9147,death
1314332,9147,death
2213661,9147,death
4374400,9147,death
5152478,9147,death
6482837,9147,death
6604794,9147,death
8492825,9147,death
8621462,9147,death
11870085,9147,death
12232938,9147,death
12700353,9147,death
15507958,9147,death
16143347,9147,death
18140047,9147,death
18460392,9147,death
20663702,9147,death
20696006,9147,death
25899336,9147,death
